id,alcoholic,has_Port,has_Whipped Cream,has_Egg,has_Light Rum,has_Galliano,has_Blue Curacao,has_Bitters,has_Sherry,has_Mint,has_Tonic Water,has_Applejack,has_Lime Juice,has_Powdered Sugar,has_Egg Yolk,has_Pineapple Juice,has_Tomato Juice,has_Nutmeg,has_Cherry,has_Creme De Cacao,has_Vodka,has_Dry Vermouth,has_Olive,has_Orgeat Syrup,has_lemon,has_Añejo Rum,has_Lime,has_Worcestershire Sauce,has_Salt,has_Lemon Juice,has_Orange,has_Grenadine,has_Water,has_Benedictine,has_Lemonade,has_Sweet Vermouth,has_Peach brandy,has_Tia Maria,has_Orange spiral,has_Light Cream,has_Irish Whiskey,has_Orange Juice,has_Coca-Cola,has_Grand Marnier,has_Cherry Brandy,has_Coffee Liqueur,has_Sloe Gin,has_Ginger Ale,has_Tabasco Sauce,has_Lemon-lime soda,has_Red Wine,has_Apple Brandy,has_Lime vodka,has_Club Soda,has_Pineapple,has_Cognac,has_Southern Comfort,has_Brandy,has_Orange Peel,has_Banana,has_Sugar Syrup,has_Kahlua,has_Grapefruit Juice,has_Dark Rum,has_Yellow Chartreuse,has_Carbonated Water,has_Green Chartreuse,has_Amaretto,has_Blackberry Brandy,has_Strawberries,has_Champagne,has_Drambuie,has_Maraschino Liqueur,has_Soda water,has_Dubonnet Rouge,has_White Creme de Menthe,has_Blended Whiskey,has_Celery Salt,has_Maraschino Cherry,has_Coffee Brandy,has_Gin,has_Lemon vodka,has_Green Creme de Menthe,has_Bourbon,has_Kummel,has_Egg White,has_Tequila,has_Cachaca,has_Chocolate Ice-cream,has_Wine,has_Sweet and Sour,has_Campari,has_Sugar,has_Angostura Bitters,has_Tea,has_Scotch,has_Ice,has_Heavy cream,has_Apricot Brandy,has_Triple Sec,has_Lemon Peel,has_Orange Bitters,has_Raspberry syrup
1.0513621769578771,0.0,-0.1754116038614059,-0.086710996952412,-0.12309149097933275,-0.4188539082916955,-0.08671099695241198,-0.15132998169159548,-0.29904998630487023,-0.12309149097933275,-0.15132998169159545,-0.08671099695241198,-0.086710996952412,-0.29904998630487023,2.6234238965856185,-0.086710996952412,-0.19687480773953944,-0.12309149097933274,-0.19687480773953941,-0.31362502409359,-0.21650635094610965,-0.31362502409359,2.9277002188455996,-0.15132998169159545,-0.08671099695241198,-0.3811812499312437,-0.086710996952412,-0.35503580124836315,-0.086710996952412,-0.12309149097933275,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.19687480773953941,-0.21650635094610968,-0.086710996952412,-0.31362502409359,-0.08671099695241198,-0.12309149097933275,8.12403840463596,-0.31362502409359,-0.08671099695241198,-0.1754116038614059,-0.12309149097933277,-0.086710996952412,-0.12309149097933275,-0.086710996952412,-0.15132998169159545,-0.15132998169159545,-0.12309149097933274,-0.086710996952412,-0.12309149097933275,-0.12309149097933277,-0.086710996952412,-0.19687480773953944,-0.15132998169159545,-0.086710996952412,-0.08671099695241198,-0.31362502409359,-0.12309149097933277,-0.086710996952412,-0.08671099695241197,-0.15132998169159548,-0.08671099695241198,-0.17541160386140586,-0.12309149097933277,3.0508510792387606,-0.08671099695241198,-0.31362502409359,-0.086710996952412,-0.08671099695241198,-0.12309149097933274,-0.08671099695241198,-0.17541160386140583,-0.08671099695241198,-0.08671099695241197,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,1.4063348739819324,-0.086710996952412,-0.12309149097933275,-0.29904998630487023,-0.086710996952412,-0.2519763153394848,-0.17541160386140583,-0.086710996952412,-0.086710996952412,-0.12309149097933277,-0.12309149097933275,-0.08671099695241198,-0.4064694223485302,-0.12309149097933275,-0.086710996952412,-0.2347724648169382,-0.12309149097933277,-0.12309149097933275,-0.19687480773953941,-0.41885390829169544,2.6234238965856185,-0.19687480773953944,-0.08671099695241198
1.0644614360664177,0.0,-0.1754116038614059,-0.086710996952412,-0.12309149097933275,-0.4188539082916955,-0.08671099695241198,-0.15132998169159548,-0.29904998630487023,-0.12309149097933275,-0.15132998169159545,-0.08671099695241198,-0.086710996952412,-0.29904998630487023,-0.3811812499312437,-0.086710996952412,-0.19687480773953944,-0.12309149097933274,-0.19687480773953941,-0.31362502409359,-0.21650635094610965,-0.31362502409359,-0.3415650255319866,-0.15132998169159545,-0.08671099695241198,-0.3811812499312437,-0.086710996952412,-0.35503580124836315,-0.086710996952412,-0.12309149097933275,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.19687480773953941,-0.21650635094610968,-0.086710996952412,-0.31362502409359,-0.08671099695241198,8.12403840463596,-0.12309149097933275,-0.31362502409359,-0.08671099695241198,-0.1754116038614059,-0.12309149097933277,-0.086710996952412,-0.12309149097933275,-0.086710996952412,-0.15132998169159545,-0.15132998169159545,-0.12309149097933274,-0.086710996952412,-0.12309149097933275,-0.12309149097933277,-0.086710996952412,-0.19687480773953944,-0.15132998169159545,-0.086710996952412,-0.08671099695241198,-0.31362502409359,-0.12309149097933277,-0.086710996952412,-0.08671099695241197,-0.15132998169159548,-0.08671099695241198,5.7008771254956905,-0.12309149097933277,-0.32777738867854456,-0.08671099695241198,-0.31362502409359,-0.086710996952412,-0.08671099695241198,-0.12309149097933274,-0.08671099695241198,-0.17541160386140583,-0.08671099695241198,-0.08671099695241197,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,-0.7110681947099659,-0.086710996952412,-0.12309149097933275,-0.29904998630487023,-0.086710996952412,-0.2519763153394848,-0.17541160386140583,-0.086710996952412,-0.086710996952412,-0.12309149097933277,-0.12309149097933275,-0.08671099695241198,-0.4064694223485302,-0.12309149097933275,-0.086710996952412,-0.2347724648169382,-0.12309149097933277,-0.12309149097933275,-0.19687480773953941,-0.41885390829169544,-0.3811812499312437,-0.19687480773953944,-0.08671099695241198
1.1299577316091214,0.0,-0.1754116038614059,-0.086710996952412,-0.12309149097933275,2.3874672772626644,-0.08671099695241198,-0.15132998169159548,-0.29904998630487023,-0.12309149097933275,-0.15132998169159545,-0.08671099695241198,-0.086710996952412,-0.29904998630487023,-0.3811812499312437,-0.086710996952412,-0.19687480773953944,-0.12309149097933274,-0.19687480773953941,3.188521078284832,-0.21650635094610965,-0.31362502409359,-0.3415650255319866,-0.15132998169159545,11.532562594670793,-0.3811812499312437,-0.086710996952412,-0.35503580124836315,-0.086710996952412,-0.12309149097933275,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.19687480773953941,-0.21650635094610968,-0.086710996952412,-0.31362502409359,-0.08671099695241198,-0.12309149097933275,-0.12309149097933275,-0.31362502409359,-0.08671099695241198,-0.1754116038614059,-0.12309149097933277,-0.086710996952412,-0.12309149097933275,-0.086710996952412,-0.15132998169159545,-0.15132998169159545,-0.12309149097933274,-0.086710996952412,-0.12309149097933275,-0.12309149097933277,-0.086710996952412,-0.19687480773953944,-0.15132998169159545,-0.086710996952412,-0.08671099695241198,-0.31362502409359,-0.12309149097933277,-0.086710996952412,-0.08671099695241197,-0.15132998169159548,-0.08671099695241198,-0.17541160386140586,-0.12309149097933277,-0.32777738867854456,-0.08671099695241198,-0.31362502409359,-0.086710996952412,-0.08671099695241198,-0.12309149097933274,-0.08671099695241198,-0.17541160386140583,-0.08671099695241198,-0.08671099695241197,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,-0.7110681947099659,-0.086710996952412,-0.12309149097933275,-0.29904998630487023,-0.086710996952412,-0.2519763153394848,-0.17541160386140583,-0.086710996952412,-0.086710996952412,-0.12309149097933277,8.12403840463596,-0.08671099695241198,-0.4064694223485302,-0.12309149097933275,-0.086710996952412,-0.2347724648169382,-0.12309149097933277,-0.12309149097933275,-0.19687480773953941,2.3874672772626644,-0.3811812499312437,-0.19687480773953944,-0.08671099695241198
1.228202174923177,0.0,-0.1754116038614059,-0.086710996952412,-0.12309149097933275,-0.4188539082916955,-0.08671099695241198,-0.15132998169159548,-0.29904998630487023,-0.12309149097933275,-0.15132998169159545,-0.08671099695241198,-0.086710996952412,-0.29904998630487023,-0.3811812499312437,-0.086710996952412,-0.19687480773953944,-0.12309149097933274,-0.19687480773953941,3.188521078284832,-0.21650635094610965,-0.31362502409359,2.9277002188455996,-0.15132998169159545,-0.08671099695241198,-0.3811812499312437,-0.086710996952412,-0.35503580124836315,-0.086710996952412,-0.12309149097933275,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.19687480773953941,-0.21650635094610968,-0.086710996952412,-0.31362502409359,-0.08671099695241198,-0.12309149097933275,-0.12309149097933275,-0.31362502409359,-0.08671099695241198,-0.1754116038614059,-0.12309149097933277,-0.086710996952412,-0.12309149097933275,-0.086710996952412,-0.15132998169159545,-0.15132998169159545,-0.12309149097933274,-0.086710996952412,-0.12309149097933275,-0.12309149097933277,-0.086710996952412,-0.19687480773953944,-0.15132998169159545,-0.086710996952412,-0.08671099695241198,-0.31362502409359,-0.12309149097933277,-0.086710996952412,-0.08671099695241197,-0.15132998169159548,-0.08671099695241198,-0.17541160386140586,-0.12309149097933277,-0.32777738867854456,-0.08671099695241198,-0.31362502409359,-0.086710996952412,-0.08671099695241198,-0.12309149097933274,-0.08671099695241198,-0.17541160386140583,-0.08671099695241198,-0.08671099695241197,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,1.4063348739819324,-0.086710996952412,-0.12309149097933275,-0.29904998630487023,-0.086710996952412,-0.2519763153394848,-0.17541160386140583,-0.086710996952412,-0.086710996952412,-0.12309149097933277,-0.12309149097933275,-0.08671099695241198,-0.4064694223485302,-0.12309149097933275,-0.086710996952412,-0.2347724648169382,-0.12309149097933277,-0.12309149097933275,-0.19687480773953941,2.3874672772626644,-0.3811812499312437,5.079370039680119,-0.08671099695241198
1.2544006931402585,0.0,-0.1754116038614059,-0.086710996952412,-0.12309149097933275,-0.4188539082916955,-0.08671099695241198,-0.15132998169159548,-0.29904998630487023,-0.12309149097933275,-0.15132998169159545,-0.08671099695241198,-0.086710996952412,-0.29904998630487023,-0.3811812499312437,-0.086710996952412,-0.19687480773953944,-0.12309149097933274,-0.19687480773953941,-0.31362502409359,-0.21650635094610965,-0.31362502409359,2.9277002188455996,6.608075867199668,-0.08671099695241198,-0.3811812499312437,-0.086710996952412,-0.35503580124836315,-0.086710996952412,-0.12309149097933275,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.19687480773953941,-0.21650635094610968,-0.086710996952412,-0.31362502409359,-0.08671099695241198,-0.12309149097933275,-0.12309149097933275,-0.31362502409359,-0.08671099695241198,-0.1754116038614059,-0.12309149097933277,-0.086710996952412,-0.12309149097933275,-0.086710996952412,-0.15132998169159545,-0.15132998169159545,-0.12309149097933274,-0.086710996952412,-0.12309149097933275,-0.12309149097933277,-0.086710996952412,-0.19687480773953944,-0.15132998169159545,-0.086710996952412,-0.08671099695241198,-0.31362502409359,-0.12309149097933277,-0.086710996952412,-0.08671099695241197,-0.15132998169159548,-0.08671099695241198,-0.17541160386140586,-0.12309149097933277,-0.32777738867854456,-0.08671099695241198,-0.31362502409359,-0.086710996952412,-0.08671099695241198,-0.12309149097933274,-0.08671099695241198,-0.17541160386140583,-0.08671099695241198,-0.08671099695241197,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,1.4063348739819324,-0.086710996952412,-0.12309149097933275,-0.29904998630487023,-0.086710996952412,-0.2519763153394848,-0.17541160386140583,-0.086710996952412,-0.086710996952412,-0.12309149097933277,-0.12309149097933275,-0.08671099695241198,-0.4064694223485302,-0.12309149097933275,-0.086710996952412,-0.2347724648169382,-0.12309149097933277,-0.12309149097933275,-0.19687480773953941,-0.41885390829169544,-0.3811812499312437,-0.19687480773953944,-0.08671099695241198
1.3788436546713956,0.0,-0.1754116038614059,-0.086710996952412,-0.12309149097933275,-0.4188539082916955,-0.08671099695241198,-0.15132998169159548,-0.29904998630487023,-0.12309149097933275,-0.15132998169159545,-0.08671099695241198,-0.086710996952412,-0.29904998630487023,-0.3811812499312437,-0.086710996952412,-0.19687480773953944,-0.12309149097933274,-0.19687480773953941,-0.31362502409359,-0.21650635094610965,-0.31362502409359,-0.3415650255319866,-0.15132998169159545,-0.08671099695241198,-0.3811812499312437,-0.086710996952412,-0.35503580124836315,-0.086710996952412,-0.12309149097933275,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.19687480773953941,-0.21650635094610968,-0.086710996952412,-0.31362502409359,-0.08671099695241198,-0.12309149097933275,-0.12309149097933275,-0.31362502409359,-0.08671099695241198,-0.1754116038614059,-0.12309149097933277,-0.086710996952412,-0.12309149097933275,-0.086710996952412,-0.15132998169159545,-0.15132998169159545,-0.12309149097933274,-0.086710996952412,-0.12309149097933275,-0.12309149097933277,-0.086710996952412,-0.19687480773953944,-0.15132998169159545,-0.086710996952412,-0.08671099695241198,-0.31362502409359,-0.12309149097933277,-0.086710996952412,-0.08671099695241197,-0.15132998169159548,-0.08671099695241198,5.7008771254956905,-0.12309149097933277,-0.32777738867854456,-0.08671099695241198,-0.31362502409359,-0.086710996952412,-0.08671099695241198,-0.12309149097933274,-0.08671099695241198,-0.17541160386140583,-0.08671099695241198,-0.08671099695241197,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,-0.7110681947099659,-0.086710996952412,-0.12309149097933275,3.343922574136276,-0.086710996952412,-0.2519763153394848,-0.17541160386140583,-0.086710996952412,-0.086710996952412,-0.12309149097933277,-0.12309149097933275,-0.08671099695241198,-0.4064694223485302,-0.12309149097933275,-0.086710996952412,-0.2347724648169382,-0.12309149097933277,8.12403840463596,-0.19687480773953941,-0.41885390829169544,-0.3811812499312437,-0.19687480773953944,-0.08671099695241198
1.4443399502140992,0.0,-0.1754116038614059,-0.086710996952412,-0.12309149097933275,2.3874672772626644,-0.08671099695241198,-0.15132998169159548,-0.29904998630487023,-0.12309149097933275,-0.15132998169159545,-0.08671099695241198,-0.086710996952412,-0.29904998630487023,2.6234238965856185,-0.086710996952412,-0.19687480773953944,-0.12309149097933274,-0.19687480773953941,-0.31362502409359,-0.21650635094610965,-0.31362502409359,-0.3415650255319866,-0.15132998169159545,-0.08671099695241198,2.6234238965856185,-0.086710996952412,-0.35503580124836315,-0.086710996952412,-0.12309149097933275,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.19687480773953941,-0.21650635094610968,-0.086710996952412,-0.31362502409359,-0.08671099695241198,-0.12309149097933275,-0.12309149097933275,-0.31362502409359,-0.08671099695241198,-0.1754116038614059,-0.12309149097933277,-0.086710996952412,-0.12309149097933275,-0.086710996952412,-0.15132998169159545,-0.15132998169159545,-0.12309149097933274,-0.086710996952412,-0.12309149097933275,-0.12309149097933277,-0.086710996952412,-0.19687480773953944,-0.15132998169159545,-0.086710996952412,-0.08671099695241198,3.188521078284832,-0.12309149097933277,-0.086710996952412,-0.08671099695241197,-0.15132998169159548,-0.08671099695241198,-0.17541160386140586,-0.12309149097933277,3.0508510792387606,-0.08671099695241198,-0.31362502409359,-0.086710996952412,-0.08671099695241198,-0.12309149097933274,-0.08671099695241198,-0.17541160386140583,-0.08671099695241198,-0.08671099695241197,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,-0.7110681947099659,-0.086710996952412,-0.12309149097933275,3.343922574136276,-0.086710996952412,-0.2519763153394848,-0.17541160386140583,-0.086710996952412,-0.086710996952412,-0.12309149097933277,-0.12309149097933275,-0.08671099695241198,-0.4064694223485302,-0.12309149097933275,-0.086710996952412,-0.2347724648169382,-0.12309149097933277,-0.12309149097933275,-0.19687480773953941,-0.41885390829169544,-0.3811812499312437,-0.19687480773953944,-0.08671099695241198
1.4836377275397215,0.0,-0.1754116038614059,-0.086710996952412,-0.12309149097933275,2.3874672772626644,-0.08671099695241198,-0.15132998169159548,3.343922574136276,-0.12309149097933275,-0.15132998169159545,-0.08671099695241198,-0.086710996952412,-0.29904998630487023,-0.3811812499312437,-0.086710996952412,-0.19687480773953944,-0.12309149097933274,-0.19687480773953941,-0.31362502409359,-0.21650635094610965,-0.31362502409359,-0.3415650255319866,-0.15132998169159545,-0.08671099695241198,-0.3811812499312437,-0.086710996952412,-0.35503580124836315,-0.086710996952412,-0.12309149097933275,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.19687480773953941,-0.21650635094610968,-0.086710996952412,-0.31362502409359,-0.08671099695241198,-0.12309149097933275,-0.12309149097933275,-0.31362502409359,-0.08671099695241198,-0.1754116038614059,-0.12309149097933277,-0.086710996952412,-0.12309149097933275,-0.086710996952412,-0.15132998169159545,-0.15132998169159545,-0.12309149097933274,-0.086710996952412,-0.12309149097933275,-0.12309149097933277,-0.086710996952412,-0.19687480773953944,-0.15132998169159545,-0.086710996952412,-0.08671099695241198,-0.31362502409359,-0.12309149097933277,-0.086710996952412,-0.08671099695241197,-0.15132998169159548,11.532562594670793,-0.17541160386140586,-0.12309149097933277,-0.32777738867854456,-0.08671099695241198,-0.31362502409359,-0.086710996952412,-0.08671099695241198,-0.12309149097933274,-0.08671099695241198,-0.17541160386140583,-0.08671099695241198,-0.08671099695241197,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,-0.7110681947099659,-0.086710996952412,-0.12309149097933275,-0.29904998630487023,-0.086710996952412,-0.2519763153394848,-0.17541160386140583,-0.086710996952412,-0.086710996952412,-0.12309149097933277,-0.12309149097933275,-0.08671099695241198,-0.4064694223485302,-0.12309149097933275,-0.086710996952412,-0.2347724648169382,-0.12309149097933277,-0.12309149097933275,-0.19687480773953941,-0.41885390829169544,-0.3811812499312437,-0.19687480773953944,-0.08671099695241198
1.6342792072879397,0.0,-0.1754116038614059,-0.086710996952412,-0.12309149097933275,-0.4188539082916955,-0.08671099695241198,-0.15132998169159548,-0.29904998630487023,-0.12309149097933275,-0.15132998169159545,-0.08671099695241198,-0.086710996952412,-0.29904998630487023,-0.3811812499312437,-0.086710996952412,-0.19687480773953944,-0.12309149097933274,-0.19687480773953941,3.188521078284832,-0.21650635094610965,-0.31362502409359,-0.3415650255319866,-0.15132998169159545,-0.08671099695241198,2.6234238965856185,-0.086710996952412,-0.35503580124836315,-0.086710996952412,-0.12309149097933275,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.19687480773953941,-0.21650635094610968,-0.086710996952412,-0.31362502409359,-0.08671099695241198,-0.12309149097933275,-0.12309149097933275,-0.31362502409359,-0.08671099695241198,-0.1754116038614059,-0.12309149097933277,-0.086710996952412,-0.12309149097933275,-0.086710996952412,-0.15132998169159545,-0.15132998169159545,-0.12309149097933274,-0.086710996952412,8.12403840463596,-0.12309149097933277,-0.086710996952412,-0.19687480773953944,-0.15132998169159545,-0.086710996952412,-0.08671099695241198,-0.31362502409359,-0.12309149097933277,-0.086710996952412,-0.08671099695241197,-0.15132998169159548,-0.08671099695241198,-0.17541160386140586,-0.12309149097933277,-0.32777738867854456,-0.08671099695241198,-0.31362502409359,-0.086710996952412,-0.08671099695241198,-0.12309149097933274,-0.08671099695241198,-0.17541160386140583,-0.08671099695241198,-0.08671099695241197,-0.086710996952412,3.9686269665968856,-0.086710996952412,-0.2683281572999748,-0.086710996952412,-0.7110681947099659,-0.086710996952412,-0.12309149097933275,-0.29904998630487023,-0.086710996952412,-0.2519763153394848,-0.17541160386140583,-0.086710996952412,-0.086710996952412,-0.12309149097933277,-0.12309149097933275,-0.08671099695241198,2.4602096615832094,-0.12309149097933275,-0.086710996952412,-0.2347724648169382,-0.12309149097933277,-0.12309149097933275,-0.19687480773953941,-0.41885390829169544,-0.3811812499312437,-0.19687480773953944,-0.08671099695241198
1.7194243914934546,0.0,-0.1754116038614059,-0.086710996952412,-0.12309149097933275,-0.4188539082916955,-0.08671099695241198,-0.15132998169159548,-0.29904998630487023,-0.12309149097933275,-0.15132998169159545,-0.08671099695241198,-0.086710996952412,-0.29904998630487023,-0.3811812499312437,-0.086710996952412,-0.19687480773953944,-0.12309149097933274,-0.19687480773953941,-0.31362502409359,-0.21650635094610965,-0.31362502409359,-0.3415650255319866,-0.15132998169159545,-0.08671099695241198,-0.3811812499312437,-0.086710996952412,-0.35503580124836315,-0.086710996952412,-0.12309149097933275,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.19687480773953941,-0.21650635094610968,-0.086710996952412,-0.31362502409359,-0.08671099695241198,-0.12309149097933275,-0.12309149097933275,-0.31362502409359,-0.08671099695241198,5.700877125495691,-0.12309149097933277,-0.086710996952412,8.12403840463596,-0.086710996952412,-0.15132998169159545,6.608075867199668,-0.12309149097933274,-0.086710996952412,-0.12309149097933275,-0.12309149097933277,-0.086710996952412,-0.19687480773953944,-0.15132998169159545,-0.086710996952412,-0.08671099695241198,-0.31362502409359,-0.12309149097933277,-0.086710996952412,-0.08671099695241197,-0.15132998169159548,-0.08671099695241198,-0.17541160386140586,-0.12309149097933277,-0.32777738867854456,-0.08671099695241198,-0.31362502409359,-0.086710996952412,-0.08671099695241198,-0.12309149097933274,-0.08671099695241198,-0.17541160386140583,-0.08671099695241198,-0.08671099695241197,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,1.4063348739819324,-0.086710996952412,-0.12309149097933275,-0.29904998630487023,-0.086710996952412,-0.2519763153394848,-0.17541160386140583,-0.086710996952412,-0.086710996952412,-0.12309149097933277,-0.12309149097933275,-0.08671099695241198,-0.4064694223485302,-0.12309149097933275,-0.086710996952412,-0.2347724648169382,-0.12309149097933277,-0.12309149097933275,-0.19687480773953941,-0.41885390829169544,-0.3811812499312437,-0.19687480773953944,-0.08671099695241198
1.725974021047725,0.0,-0.1754116038614059,-0.086710996952412,-0.12309149097933275,-0.4188539082916955,-0.08671099695241198,-0.15132998169159548,-0.29904998630487023,-0.12309149097933275,-0.15132998169159545,-0.08671099695241198,-0.086710996952412,-0.29904998630487023,-0.3811812499312437,-0.086710996952412,-0.19687480773953944,-0.12309149097933274,-0.19687480773953941,-0.31362502409359,4.618802153517006,3.188521078284832,-0.3415650255319866,-0.15132998169159545,-0.08671099695241198,-0.3811812499312437,-0.086710996952412,-0.35503580124836315,-0.086710996952412,-0.12309149097933275,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.19687480773953941,-0.21650635094610968,-0.086710996952412,-0.31362502409359,-0.08671099695241198,-0.12309149097933275,-0.12309149097933275,3.188521078284832,-0.08671099695241198,-0.1754116038614059,-0.12309149097933277,-0.086710996952412,-0.12309149097933275,-0.086710996952412,-0.15132998169159545,-0.15132998169159545,-0.12309149097933274,-0.086710996952412,-0.12309149097933275,-0.12309149097933277,-0.086710996952412,-0.19687480773953944,-0.15132998169159545,-0.086710996952412,-0.08671099695241198,-0.31362502409359,-0.12309149097933277,-0.086710996952412,-0.08671099695241197,-0.15132998169159548,-0.08671099695241198,-0.17541160386140586,-0.12309149097933277,-0.32777738867854456,-0.08671099695241198,3.188521078284832,-0.086710996952412,-0.08671099695241198,-0.12309149097933274,-0.08671099695241198,-0.17541160386140583,-0.08671099695241198,-0.08671099695241197,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,-0.7110681947099659,-0.086710996952412,-0.12309149097933275,-0.29904998630487023,-0.086710996952412,-0.2519763153394848,-0.17541160386140583,-0.086710996952412,-0.086710996952412,-0.12309149097933277,-0.12309149097933275,-0.08671099695241198,-0.4064694223485302,-0.12309149097933275,-0.086710996952412,-0.2347724648169382,-0.12309149097933277,-0.12309149097933275,-0.19687480773953941,2.3874672772626644,-0.3811812499312437,-0.19687480773953944,-0.08671099695241198
1.9355621667843768,0.0,-0.1754116038614059,-0.086710996952412,-0.12309149097933275,-0.4188539082916955,-0.08671099695241198,-0.15132998169159548,3.343922574136276,-0.12309149097933275,-0.15132998169159545,-0.08671099695241198,-0.086710996952412,-0.29904998630487023,-0.3811812499312437,-0.086710996952412,-0.19687480773953944,-0.12309149097933274,-0.19687480773953941,-0.31362502409359,-0.21650635094610965,-0.31362502409359,-0.3415650255319866,-0.15132998169159545,-0.08671099695241198,-0.3811812499312437,-0.086710996952412,-0.35503580124836315,-0.086710996952412,-0.12309149097933275,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.19687480773953941,-0.21650635094610968,-0.086710996952412,-0.31362502409359,-0.08671099695241198,-0.12309149097933275,-0.12309149097933275,-0.31362502409359,-0.08671099695241198,-0.1754116038614059,-0.12309149097933277,-0.086710996952412,-0.12309149097933275,-0.086710996952412,-0.15132998169159545,-0.15132998169159545,-0.12309149097933274,-0.086710996952412,-0.12309149097933275,-0.12309149097933277,-0.086710996952412,-0.19687480773953944,-0.15132998169159545,-0.086710996952412,-0.08671099695241198,-0.31362502409359,-0.12309149097933277,-0.086710996952412,-0.08671099695241197,-0.15132998169159548,-0.08671099695241198,-0.17541160386140586,-0.12309149097933277,-0.32777738867854456,-0.08671099695241198,-0.31362502409359,-0.086710996952412,-0.08671099695241198,-0.12309149097933274,-0.08671099695241198,-0.17541160386140583,-0.08671099695241198,-0.08671099695241197,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,1.4063348739819324,-0.086710996952412,-0.12309149097933275,-0.29904998630487023,-0.086710996952412,-0.2519763153394848,-0.17541160386140583,-0.086710996952412,-0.086710996952412,-0.12309149097933277,-0.12309149097933275,-0.08671099695241198,-0.4064694223485302,-0.12309149097933275,-0.086710996952412,-0.2347724648169382,-0.12309149097933277,-0.12309149097933275,-0.19687480773953941,-0.41885390829169544,-0.3811812499312437,-0.19687480773953944,-0.08671099695241198
1.9421117963386472,0.0,-0.1754116038614059,-0.086710996952412,-0.12309149097933275,-0.4188539082916955,-0.08671099695241198,-0.15132998169159548,-0.29904998630487023,-0.12309149097933275,-0.15132998169159545,-0.08671099695241198,-0.086710996952412,-0.29904998630487023,-0.3811812499312437,-0.086710996952412,-0.19687480773953944,-0.12309149097933274,-0.19687480773953941,-0.31362502409359,-0.21650635094610965,-0.31362502409359,-0.3415650255319866,-0.15132998169159545,-0.08671099695241198,-0.3811812499312437,-0.086710996952412,-0.35503580124836315,-0.086710996952412,-0.12309149097933275,-0.4064694223485302,-0.2683281572999747,3.521363372331801,-0.19687480773953941,-0.21650635094610968,-0.086710996952412,-0.31362502409359,-0.08671099695241198,-0.12309149097933275,-0.12309149097933275,3.188521078284832,-0.08671099695241198,-0.1754116038614059,-0.12309149097933277,-0.086710996952412,-0.12309149097933275,-0.086710996952412,-0.15132998169159545,-0.15132998169159545,-0.12309149097933274,-0.086710996952412,-0.12309149097933275,-0.12309149097933277,-0.086710996952412,-0.19687480773953944,-0.15132998169159545,-0.086710996952412,-0.08671099695241198,-0.31362502409359,-0.12309149097933277,-0.086710996952412,-0.08671099695241197,-0.15132998169159548,-0.08671099695241198,-0.17541160386140586,-0.12309149097933277,-0.32777738867854456,-0.08671099695241198,-0.31362502409359,-0.086710996952412,-0.08671099695241198,-0.12309149097933274,-0.08671099695241198,-0.17541160386140583,-0.08671099695241198,-0.08671099695241197,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,1.4063348739819324,-0.086710996952412,-0.12309149097933275,-0.29904998630487023,-0.086710996952412,3.9686269665968856,-0.17541160386140583,-0.086710996952412,-0.086710996952412,-0.12309149097933277,-0.12309149097933275,-0.08671099695241198,-0.4064694223485302,-0.12309149097933275,-0.086710996952412,-0.2347724648169382,-0.12309149097933277,-0.12309149097933275,-0.19687480773953941,-0.41885390829169544,-0.3811812499312437,-0.19687480773953944,-0.08671099695241198
